path,task,repr,model,run,split,metric,value
raw/permeability_penetrance/enet_gpu_wt/train_predictions.csv,permeabilitypenetrance,wt,enet_gpu,enet_gpu_wt,train,mcc,0.828894726886521
raw/permeability_penetrance/enet_gpu_wt/train_predictions.csv,permeabilitypenetrance,wt,enet_gpu,enet_gpu_wt,train,roc_auc,0.02152949974416498
raw/permeability_penetrance/enet_gpu_wt/val_predictions.csv,permeabilitypenetrance,wt,enet_gpu,enet_gpu_wt,val,accuracy,0.9032258064516129
raw/permeability_penetrance/enet_gpu_wt/val_predictions.csv,permeabilitypenetrance,wt,enet_gpu,enet_gpu_wt,val,auprc,0.3297140771291063
raw/permeability_penetrance/enet_gpu_wt/val_predictions.csv,permeabilitypenetrance,wt,enet_gpu,enet_gpu_wt,val,f1,0.9036402569593148
raw/permeability_penetrance/enet_gpu_wt/val_predictions.csv,permeabilitypenetrance,wt,enet_gpu,enet_gpu_wt,val,mcc,0.810140018749553
raw/permeability_penetrance/enet_gpu_wt/val_predictions.csv,permeabilitypenetrance,wt,enet_gpu,enet_gpu_wt,val,roc_auc,0.04287515762925598
raw/permeability_penetrance/mlp_wt/train_predictions.csv,permeabilitypenetrance,wt,mlp,mlp_wt,train,accuracy,0.984400215169446
raw/permeability_penetrance/mlp_wt/train_predictions.csv,permeabilitypenetrance,wt,mlp,mlp_wt,train,auprc,0.3020966995266915
raw/permeability_penetrance/mlp_wt/train_predictions.csv,permeabilitypenetrance,wt,mlp,mlp_wt,train,f1,0.9844169801182159
raw/permeability_penetrance/mlp_wt/train_predictions.csv,permeabilitypenetrance,wt,mlp,mlp_wt,train,mcc,0.969156519235772
raw/permeability_penetrance/mlp_wt/train_predictions.csv,permeabilitypenetrance,wt,mlp,mlp_wt,train,roc_auc,2.882484910365081e-4
raw/permeability_penetrance/mlp_wt/val_predictions.csv,permeabilitypenetrance,wt,mlp,mlp_wt,val,accuracy,0.9139784946236559
raw/permeability_penetrance/mlp_wt/val_predictions.csv,permeabilitypenetrance,wt,mlp,mlp_wt,val,auprc,0.3319690701314496
raw/permeability_penetrance/mlp_wt/val_predictions.csv,permeabilitypenetrance,wt,mlp,mlp_wt,val,f1,0.9193548387096775
raw/permeability_penetrance/mlp_wt/val_predictions.csv,permeabilitypenetrance,wt,mlp,mlp_wt,val,mcc,0.8277345405783499
raw/permeability_penetrance/mlp_wt/val_predictions.csv,permeabilitypenetrance,wt,mlp,mlp_wt,val,roc_auc,0.04095578962984941
raw/permeability_penetrance/svm_gpu_wt/train_predictions.csv,permeabilitypenetrance,wt,svm_gpu,svm_gpu_wt,train,accuracy,0.9940828402366864
raw/permeability_penetrance/svm_gpu_wt/train_predictions.csv,permeabilitypenetrance,wt,svm_gpu,svm_gpu_wt,train,auprc,0.30209078290552516
raw/permeability_penetrance/svm_gpu_wt/train_predictions.csv,permeabilitypenetrance,wt,svm_gpu,svm_gpu_wt,train,f1,0.9940314704286489
raw/permeability_penetrance/svm_gpu_wt/train_predictions.csv,permeabilitypenetrance,wt,svm_gpu,svm_gpu_wt,train,mcc,0.988192997976149
raw/permeability_penetrance/svm_gpu_wt/train_predictions.csv,permeabilitypenetrance,wt,svm_gpu,svm_gpu_wt,train,roc_auc,3.820160724580278e-5
raw/permeability_penetrance/svm_gpu_wt/val_predictions.csv,permeabilitypenetrance,wt,svm_gpu,svm_gpu_wt,val,accuracy,0.9333333333333333
raw/permeability_penetrance/svm_gpu_wt/val_predictions.csv,permeabilitypenetrance,wt,svm_gpu,svm_gpu_wt,val,auprc,0.33162682832943485
raw/permeability_penetrance/svm_gpu_wt/val_predictions.csv,permeabilitypenetrance,wt,svm_gpu,svm_gpu_wt,val,f1,0.9371196754563895
raw/permeability_penetrance/svm_gpu_wt/val_predictions.csv,permeabilitypenetrance,wt,svm_gpu,svm_gpu_wt,val,mcc,0.866398771036828
raw/permeability_penetrance/svm_gpu_wt/val_predictions.csv,permeabilitypenetrance,wt,svm_gpu,svm_gpu_wt,val,roc_auc,0.04283806839255248
raw/permeability_penetrance/transformer_wt/train_predictions.csv,permeabilitypenetrance,wt,transformer,transformer_wt,train,accuracy,0.9806347498655191
raw/permeability_penetrance/transformer_wt/train_predictions.csv,permeabilitypenetrance,wt,transformer,transformer_wt,train,auprc,0.3021275220135957
raw/permeability_penetrance/transformer_wt/train_predictions.csv,permeabilitypenetrance,wt,transformer,transformer_wt,train,f1,0.980561555075594
raw/permeability_penetrance/transformer_wt/train_predictions.csv,permeabilitypenetrance,wt,transformer,transformer_wt,train,mcc,0.9614142496012276
raw/permeability_penetrance/transformer_wt/train_predictions.csv,permeabilitypenetrance,wt,transformer,transformer_wt,train,roc_auc,0.001335898629141105
raw/permeability_penetrance/transformer_wt/val_predictions.csv,permeabilitypenetrance,wt,transformer,transformer_wt,val,accuracy,0.9118279569892473
raw/permeability_penetrance/transformer_wt/val_predictions.csv,permeabilitypenetrance,wt,transformer,transformer_wt,val,auprc,0.33338341939398924
raw/permeability_penetrance/transformer_wt/val_predictions.csv,permeabilitypenetrance,wt,transformer,transformer_wt,val,f1,0.9164969450101833
raw/permeability_penetrance/transformer_wt/val_predictions.csv,permeabilitypenetrance,wt,transformer,transformer_wt,val,mcc,0.8231792079029491
raw/permeability_penetrance/transformer_wt/val_predictions.csv,permeabilitypenetrance,wt,transformer,transformer_wt,val,roc_auc,0.03662562124471477
raw/permeability_penetrance/xgb_wt/train_predictions.csv,permeabilitypenetrance,wt,xgb,xgb_wt,train,accuracy,1
raw/permeability_penetrance/xgb_wt/train_predictions.csv,permeabilitypenetrance,wt,xgb,xgb_wt,train,auprc,0.30209072552994604
raw/permeability_penetrance/xgb_wt/train_predictions.csv,permeabilitypenetrance,wt,xgb,xgb_wt,train,f1,1
raw/permeability_penetrance/xgb_wt/train_predictions.csv,permeabilitypenetrance,wt,xgb,xgb_wt,train,mcc,1
raw/permeability_penetrance/xgb_wt/train_predictions.csv,permeabilitypenetrance,wt,xgb,xgb_wt,train,roc_auc,0
raw/permeability_penetrance/xgb_wt/val_predictions.csv,permeabilitypenetrance,wt,xgb,xgb_wt,val,accuracy,0.8881720430107527
raw/permeability_penetrance/xgb_wt/val_predictions.csv,permeabilitypenetrance,wt,xgb,xgb_wt,val,auprc,0.33012707319985674
raw/permeability_penetrance/xgb_wt/val_predictions.csv,permeabilitypenetrance,wt,xgb,xgb_wt,val,f1,0.8907563025210085
raw/permeability_penetrance/xgb_wt/val_predictions.csv,permeabilitypenetrance,wt,xgb,xgb_wt,val,mcc,0.7774038036878325
raw/permeability_penetrance/xgb_wt/val_predictions.csv,permeabilitypenetrance,wt,xgb,xgb_wt,val,roc_auc,0.042300274460351596
raw/solubility/cnn_wt/train_predictions.csv,solubility,wt,cnn,cnn_wt,train,accuracy,0.805988348462268
raw/solubility/cnn_wt/train_predictions.csv,solubility,wt,cnn,cnn_wt,train,auprc,0.3389786516463152
raw/solubility/cnn_wt/train_predictions.csv,solubility,wt,cnn,cnn_wt,train,f1,0.7940753523152143
raw/solubility/cnn_wt/train_predictions.csv,solubility,wt,cnn,cnn_wt,train,mcc,0.6324532127121955
raw/solubility/cnn_wt/train_predictions.csv,solubility,wt,cnn,cnn_wt,train,roc_auc,0.078314131328205
raw/solubility/cnn_wt/val_predictions.csv,solubility,wt,cnn,cnn_wt,val,accuracy,0.7152533188837713
raw/solubility/cnn_wt/val_predictions.csv,solubility,wt,cnn,cnn_wt,val,auprc,0.3418244471109611
raw/solubility/cnn_wt/val_predictions.csv,solubility,wt,cnn,cnn_wt,val,f1,0.676714856967087
raw/solubility/cnn_wt/val_predictions.csv,solubility,wt,cnn,cnn_wt,val,mcc,0.4470348780098663
raw/solubility/cnn_wt/val_predictions.csv,solubility,wt,cnn,cnn_wt,val,roc_auc,0.1825782962289548
raw/solubility/enet_gpu_wt/train_predictions.csv,solubility,wt,enet_gpu,enet_gpu_wt,train,accuracy,0.7156889310391545
raw/solubility/enet_gpu_wt/train_predictions.csv,solubility,wt,enet_gpu,enet_gpu_wt,train,auprc,0.36078805946116216
raw/solubility/enet_gpu_wt/train_predictions.csv,solubility,wt,enet_gpu,enet_gpu_wt,train,f1,0.6922794926314246
raw/solubility/enet_gpu_wt/train_predictions.csv,solubility,wt,enet_gpu,enet_gpu_wt,train,mcc,0.45418639026302876
raw/solubility/enet_gpu_wt/train_predictions.csv,solubility,wt,enet_gpu,enet_gpu_wt,train,roc_auc,0.17858810437495
raw/solubility/enet_gpu_wt/val_predictions.csv,solubility,wt,enet_gpu,enet_gpu_wt,val,accuracy,0.6843673801137903
raw/solubility/enet_gpu_wt/val_predictions.csv,solubility,wt,enet_gpu,enet_gpu_wt,val,auprc,0.3533266246610667
raw/solubility/enet_gpu_wt/val_predictions.csv,solubility,wt,enet_gpu,enet_gpu_wt,val,f1,0.6389835760768516
raw/solubility/enet_gpu_wt/val_predictions.csv,solubility,wt,enet_gpu,enet_gpu_wt,val,mcc,0.3847569170937639
raw/solubility/enet_gpu_wt/val_predictions.csv,solubility,wt,enet_gpu,enet_gpu_wt,val,roc_auc,0.22408859947708548
raw/solubility/mlp_wt/train_predictions.csv,solubility,wt,mlp,mlp_wt,train,accuracy,0.7745562931852052
raw/solubility/mlp_wt/train_predictions.csv,solubility,wt,mlp,mlp_wt,train,auprc,0.34361291780969544
raw/solubility/mlp_wt/train_predictions.csv,solubility,wt,mlp,mlp_wt,train,f1,0.7562619012743518
raw/solubility/mlp_wt/train_predictions.csv,solubility,wt,mlp,mlp_wt,train,mcc,0.5744164388414232
raw/solubility/mlp_wt/train_predictions.csv,solubility,wt,mlp,mlp_wt,train,roc_auc,0.1041687630358559
raw/solubility/mlp_wt/val_predictions.csv,solubility,wt,mlp,mlp_wt,val,accuracy,0.6924952587374695
raw/solubility/mlp_wt/val_predictions.csv,solubility,wt,mlp,mlp_wt,val,auprc,0.34894958759654704
raw/solubility/mlp_wt/val_predictions.csv,solubility,wt,mlp,mlp_wt,val,f1,0.6467475879240586
raw/solubility/mlp_wt/val_predictions.csv,solubility,wt,mlp,mlp_wt,val,mcc,0.4025484359577058
raw/solubility/mlp_wt/val_predictions.csv,solubility,wt,mlp,mlp_wt,val,roc_auc,0.20953725824600472
raw/solubility/svm_gpu_wt/train_predictions.csv,solubility,wt,svm_gpu,svm_gpu_wt,train,accuracy,0.7720498577428533
raw/solubility/svm_gpu_wt/train_predictions.csv,solubility,wt,svm_gpu,svm_gpu_wt,train,auprc,0.3490166805137345
raw/solubility/svm_gpu_wt/train_predictions.csv,solubility,wt,svm_gpu,svm_gpu_wt,train,f1,0.7657500870170553
raw/solubility/svm_gpu_wt/train_predictions.csv,solubility,wt,svm_gpu,svm_gpu_wt,train,mcc,0.5548071886671548
raw/solubility/svm_gpu_wt/train_predictions.csv,solubility,wt,svm_gpu,svm_gpu_wt,train,roc_auc,0.13033811715574253
raw/solubility/svm_gpu_wt/val_predictions.csv,solubility,wt,svm_gpu,svm_gpu_wt,val,accuracy,0.7044161473855324
raw/solubility/svm_gpu_wt/val_predictions.csv,solubility,wt,svm_gpu,svm_gpu_wt,val,auprc,0.35038971065744096
raw/solubility/svm_gpu_wt/val_predictions.csv,solubility,wt,svm_gpu,svm_gpu_wt,val,f1,0.671484492622704
raw/solubility/svm_gpu_wt/val_predictions.csv,solubility,wt,svm_gpu,svm_gpu_wt,val,mcc,0.420383460521777
raw/solubility/svm_gpu_wt/val_predictions.csv,solubility,wt,svm_gpu,svm_gpu_wt,val,roc_auc,0.21426192942768346
raw/solubility/transformer_wt/train_predictions.csv,solubility,wt,transformer,transformer_wt,train,accuracy,0.8158108657363501
raw/solubility/transformer_wt/train_predictions.csv,solubility,wt,transformer,transformer_wt,train,auprc,0.34045794755813025
raw/solubility/transformer_wt/train_predictions.csv,solubility,wt,transformer,transformer_wt,train,f1,0.8167419289613804
raw/solubility/transformer_wt/train_predictions.csv,solubility,wt,transformer,transformer_wt,train,mcc,0.6360753737521352
raw/solubility/transformer_wt/train_predictions.csv,solubility,wt,transformer,transformer_wt,train,roc_auc,0.08646044090566685
raw/solubility/transformer_wt/val_predictions.csv,solubility,wt,transformer,transformer_wt,val,accuracy,0.7353020861555134
raw/solubility/transformer_wt/val_predictions.csv,solubility,wt,transformer,transformer_wt,val,auprc,0.34088313250303554
raw/solubility/transformer_wt/val_predictions.csv,solubility,wt,transformer,transformer_wt,val,f1,0.7188489208633094
raw/solubility/transformer_wt/val_predictions.csv,solubility,wt,transformer,transformer_wt,val,mcc,0.4757579984449051
raw/solubility/transformer_wt/val_predictions.csv,solubility,wt,transformer,transformer_wt,val,roc_auc,0.17878696049481901
raw/solubility/xgb_wt/train_predictions.csv,solubility,wt,xgb,xgb_wt,train,accuracy,0.9529196585828479
raw/solubility/xgb_wt/train_predictions.csv,solubility,wt,xgb,xgb_wt,train,auprc,0.3294729061881112
raw/solubility/xgb_wt/train_predictions.csv,solubility,wt,xgb,xgb_wt,train,f1,0.9535893155258764
raw/solubility/xgb_wt/train_predictions.csv,solubility,wt,xgb,xgb_wt,train,mcc,0.9093318763866486
raw/solubility/xgb_wt/train_predictions.csv,solubility,wt,xgb,xgb_wt,train,roc_auc,0.003259341507049171
raw/solubility/xgb_wt/val_predictions.csv,solubility,wt,xgb,xgb_wt,val,accuracy,0.6965591980493091
raw/solubility/xgb_wt/val_predictions.csv,solubility,wt,xgb,xgb_wt,val,auprc,0.3521000484151285
raw/solubility/xgb_wt/val_predictions.csv,solubility,wt,xgb,xgb_wt,val,f1,0.6652719665271967
raw/solubility/xgb_wt/val_predictions.csv,solubility,wt,xgb,xgb_wt,val,mcc,0.40300746167440665
raw/solubility/xgb_wt/val_predictions.csv,solubility,wt,xgb,xgb_wt,val,roc_auc,0.22058782074321515
raw/toxicity/cnn_smiles/train_predictions.csv,toxicity,smiles,cnn,cnn_smiles,train,accuracy,0.8600362072867165
raw/toxicity/cnn_smiles/train_predictions.csv,toxicity,smiles,cnn,cnn_smiles,train,auprc,0.3203590827048584
raw/toxicity/cnn_smiles/train_predictions.csv,toxicity,smiles,cnn,cnn_smiles,train,f1,0.8569115095430885
raw/toxicity/cnn_smiles/train_predictions.csv,toxicity,smiles,cnn,cnn_smiles,train,mcc,0.7226273932084984
raw/toxicity/cnn_smiles/train_predictions.csv,toxicity,smiles,cnn,cnn_smiles,train,roc_auc,0.06180976982428122
raw/toxicity/cnn_smiles/val_predictions.csv,toxicity,smiles,cnn,cnn_smiles,val,accuracy,0.8312101910828026
raw/toxicity/cnn_smiles/val_predictions.csv,toxicity,smiles,cnn,cnn_smiles,val,auprc,0.2923215193900456
raw/toxicity/cnn_smiles/val_predictions.csv,toxicity,smiles,cnn,cnn_smiles,val,f1,0.820686321894635
raw/toxicity/cnn_smiles/val_predictions.csv,toxicity,smiles,cnn,cnn_smiles,val,mcc,0.6615058462981177
raw/toxicity/cnn_smiles/val_predictions.csv,toxicity,smiles,cnn,cnn_smiles,val,roc_auc,0.09599015408785928
raw/toxicity/enet_gpu_smiles/train_predictions.csv,toxicity,smiles,enet_gpu,enet_gpu_smiles,train,accuracy,0.8084408237157727
raw/toxicity/enet_gpu_smiles/train_predictions.csv,toxicity,smiles,enet_gpu,enet_gpu_smiles,train,auprc,0.32982050400187984
raw/toxicity/enet_gpu_smiles/train_predictions.csv,toxicity,smiles,enet_gpu,enet_gpu_smiles,train,f1,0.8094541361845807
raw/toxicity/enet_gpu_smiles/train_predictions.csv,toxicity,smiles,enet_gpu,enet_gpu_smiles,train,mcc,0.6171167970035847
raw/toxicity/enet_gpu_smiles/train_predictions.csv,toxicity,smiles,enet_gpu,enet_gpu_smiles,train,roc_auc,0.11584635732224564
raw/toxicity/enet_gpu_smiles/val_predictions.csv,toxicity,smiles,enet_gpu,enet_gpu_smiles,val,accuracy,0.8007279344858963
raw/toxicity/enet_gpu_smiles/val_predictions.csv,toxicity,smiles,enet_gpu,enet_gpu_smiles,val,auprc,0.29833641925582804
raw/toxicity/enet_gpu_smiles/val_predictions.csv,toxicity,smiles,enet_gpu,enet_gpu_smiles,val,f1,0.7894230769230769
raw/toxicity/enet_gpu_smiles/val_predictions.csv,toxicity,smiles,enet_gpu,enet_gpu_smiles,val,mcc,0.6007847893060405
raw/toxicity/enet_gpu_smiles/val_predictions.csv,toxicity,smiles,enet_gpu,enet_gpu_smiles,val,roc_auc,0.12671868667914327
raw/toxicity/mlp_smiles/train_predictions.csv,toxicity,smiles,mlp,mlp_smiles,train,accuracy,0.8500792034396922
raw/toxicity/mlp_smiles/train_predictions.csv,toxicity,smiles,mlp,mlp_smiles,train,auprc,0.3218344806697462
raw/toxicity/mlp_smiles/train_predictions.csv,toxicity,smiles,mlp,mlp_smiles,train,f1,0.8463411805636091
raw/toxicity/mlp_smiles/train_predictions.csv,toxicity,smiles,mlp,mlp_smiles,train,mcc,0.7029849994228797
raw/toxicity/mlp_smiles/train_predictions.csv,toxicity,smiles,mlp,mlp_smiles,train,roc_auc,0.0707806074304726
raw/toxicity/mlp_smiles/val_predictions.csv,toxicity,smiles,mlp,mlp_smiles,val,accuracy,0.8230209281164695
raw/toxicity/mlp_smiles/val_predictions.csv,toxicity,smiles,mlp,mlp_smiles,val,auprc,0.29391253337358225
raw/toxicity/mlp_smiles/val_predictions.csv,toxicity,smiles,mlp,mlp_smiles,val,f1,0.8116222760290558
raw/toxicity/mlp_smiles/val_predictions.csv,toxicity,smiles,mlp,mlp_smiles,val,mcc,0.6449224052879072
raw/toxicity/mlp_smiles/val_predictions.csv,toxicity,smiles,mlp,mlp_smiles,val,roc_auc,0.1047883985996703
raw/toxicity/svm_gpu_smiles/train_predictions.csv,toxicity,smiles,svm_gpu,svm_gpu_smiles,train,accuracy,0.9299615297578637
raw/toxicity/svm_gpu_smiles/train_predictions.csv,toxicity,smiles,svm_gpu,svm_gpu_smiles,train,auprc,0.3157269095136676
raw/toxicity/svm_gpu_smiles/train_predictions.csv,toxicity,smiles,svm_gpu,svm_gpu_smiles,train,f1,0.9299377475947934
raw/toxicity/svm_gpu_smiles/train_predictions.csv,toxicity,smiles,svm_gpu,svm_gpu_smiles,train,mcc,0.8605252172526721
raw/toxicity/svm_gpu_smiles/train_predictions.csv,toxicity,smiles,svm_gpu,svm_gpu_smiles,train,roc_auc,0.02352529473051655
raw/toxicity/svm_gpu_smiles/val_predictions.csv,toxicity,smiles,svm_gpu,svm_gpu_smiles,val,accuracy,0.8252957233848953
raw/toxicity/svm_gpu_smiles/val_predictions.csv,toxicity,smiles,svm_gpu,svm_gpu_smiles,val,auprc,0.2947763456234828
raw/toxicity/svm_gpu_smiles/val_predictions.csv,toxicity,smiles,svm_gpu,svm_gpu_smiles,val,f1,0.8123167155425219
raw/toxicity/svm_gpu_smiles/val_predictions.csv,toxicity,smiles,svm_gpu,svm_gpu_smiles,val,mcc,0.6489179681100876
raw/toxicity/svm_gpu_smiles/val_predictions.csv,toxicity,smiles,svm_gpu,svm_gpu_smiles,val,roc_auc,0.10742629088212949
raw/toxicity/transformer_smiles/train_predictions.csv,toxicity,smiles,transformer,transformer_smiles,train,accuracy,0.8776872595609867
raw/toxicity/transformer_smiles/train_predictions.csv,toxicity,smiles,transformer,transformer_smiles,train,auprc,0.319508695809926
raw/toxicity/transformer_smiles/train_predictions.csv,toxicity,smiles,transformer,transformer_smiles,train,f1,0.8769493454752418
raw/toxicity/transformer_smiles/train_predictions.csv,toxicity,smiles,transformer,transformer_smiles,train,mcc,0.7563479765223996
raw/toxicity/transformer_smiles/train_predictions.csv,toxicity,smiles,transformer,transformer_smiles,train,roc_auc,0.054606575106996263
raw/toxicity/transformer_smiles/val_predictions.csv,toxicity,smiles,transformer,transformer_smiles,val,accuracy,0.8430391264786169
raw/toxicity/transformer_smiles/val_predictions.csv,toxicity,smiles,transformer,transformer_smiles,val,auprc,0.2909720034861097
raw/toxicity/transformer_smiles/val_predictions.csv,toxicity,smiles,transformer,transformer_smiles,val,f1,0.8346909439386679
raw/toxicity/transformer_smiles/val_predictions.csv,toxicity,smiles,transformer,transformer_smiles,val,mcc,0.6859855753373022
raw/toxicity/transformer_smiles/val_predictions.csv,toxicity,smiles,transformer,transformer_smiles,val,roc_auc,0.08762878448087195
raw/toxicity/xgb_smiles/train_predictions.csv,toxicity,smiles,xgb,xgb_smiles,train,accuracy,0.9901561439239647
raw/toxicity/xgb_smiles/train_predictions.csv,toxicity,smiles,xgb,xgb_smiles,train,auprc,0.3137084158019569
raw/toxicity/xgb_smiles/train_predictions.csv,toxicity,smiles,xgb,xgb_smiles,train,f1,0.9902455432223344
raw/toxicity/xgb_smiles/train_predictions.csv,toxicity,smiles,xgb,xgb_smiles,train,mcc,0.9804532774251075
raw/toxicity/xgb_smiles/train_predictions.csv,toxicity,smiles,xgb,xgb_smiles,train,roc_auc,3.3747446466268733e-4
raw/toxicity/xgb_smiles/val_predictions.csv,toxicity,smiles,xgb,xgb_smiles,val,accuracy,0.818926296633303
raw/toxicity/xgb_smiles/val_predictions.csv,toxicity,smiles,xgb,xgb_smiles,val,auprc,0.2931321572203004
raw/toxicity/xgb_smiles/val_predictions.csv,toxicity,smiles,xgb,xgb_smiles,val,f1,0.8129699248120301
raw/toxicity/xgb_smiles/val_predictions.csv,toxicity,smiles,xgb,xgb_smiles,val,mcc,0.6400001050453988
raw/toxicity/xgb_smiles/val_predictions.csv,toxicity,smiles,xgb,xgb_smiles,val,roc_auc,0.10013089604291193
